drive_fitness,drop_ratio,drive_efficiency,low_density_growth_rate,density_growth_curve,weeks_to_suppression,type
0.500,0.0,0.5,6.0,linear,NAN,FLAD
0.500,0.25,0.5,6.0,linear,NAN,FLAD
0.500,0.5,0.5,6.0,linear,NAN,FLAD
0.500,0.75,0.5,6.0,linear,NAN,FLAD
0.500,1.0,0.5,6.0,linear,NAN,FLAD
0.500,1.25,0.5,6.0,linear,NAN,FLAD
0.500,1.5,0.5,6.0,linear,NAN,FLAD
0.500,1.75,0.5,6.0,linear,NAN,FLAD
0.500,2.0,0.5,6.0,linear,NAN,FLAD
0.500,2.25,0.5,6.0,linear,NAN,FLAD
0.500,2.5,0.5,6.0,linear,NAN,FLAD
0.500,2.75,0.5,6.0,linear,NAN,FLAD
0.500,3.0,0.5,6.0,linear,215.150,FLAD
0.500,3.25,0.5,6.0,linear,109.750,FLAD
0.500,3.5,0.5,6.0,linear,85.300,FLAD
0.500,3.75,0.5,6.0,linear,73.100,FLAD
0.500,4.0,0.5,6.0,linear,65.750,FLAD
0.500,4.25,0.5,6.0,linear,60.300,FLAD
0.500,4.5,0.5,6.0,linear,56.550,FLAD
0.500,4.75,0.5,6.0,linear,53.700,FLAD
0.500,5.0,0.5,6.0,linear,51.150,FLAD
0.525,0.0,0.5,6.0,linear,NAN,FLAD
0.525,0.25,0.5,6.0,linear,NAN,FLAD
0.525,0.5,0.5,6.0,linear,NAN,FLAD
0.525,0.75,0.5,6.0,linear,NAN,FLAD
0.525,1.0,0.5,6.0,linear,NAN,FLAD
0.525,1.25,0.5,6.0,linear,NAN,FLAD
0.525,1.5,0.5,6.0,linear,NAN,FLAD
0.525,1.75,0.5,6.0,linear,NAN,FLAD
0.525,2.0,0.5,6.0,linear,NAN,FLAD
0.525,2.25,0.5,6.0,linear,NAN,FLAD
0.525,2.5,0.5,6.0,linear,NAN,FLAD
0.525,2.75,0.5,6.0,linear,NAN,FLAD
0.525,3.0,0.5,6.0,linear,129.850,FLAD
0.525,3.25,0.5,6.0,linear,91.350,FLAD
0.525,3.5,0.5,6.0,linear,76.600,FLAD
0.525,3.75,0.5,6.0,linear,67.150,FLAD
0.525,4.0,0.5,6.0,linear,61.800,FLAD
0.525,4.25,0.5,6.0,linear,57.750,FLAD
0.525,4.5,0.5,6.0,linear,53.650,FLAD
0.525,4.75,0.5,6.0,linear,51.750,FLAD
0.525,5.0,0.5,6.0,linear,48.850,FLAD
0.550,0.0,0.5,6.0,linear,NAN,FLAD
0.550,0.25,0.5,6.0,linear,NAN,FLAD
0.550,0.5,0.5,6.0,linear,NAN,FLAD
0.550,0.75,0.5,6.0,linear,NAN,FLAD
0.550,1.0,0.5,6.0,linear,NAN,FLAD
0.550,1.25,0.5,6.0,linear,NAN,FLAD
0.550,1.5,0.5,6.0,linear,NAN,FLAD
0.550,1.75,0.5,6.0,linear,NAN,FLAD
0.550,2.0,0.5,6.0,linear,NAN,FLAD
0.550,2.25,0.5,6.0,linear,NAN,FLAD
0.550,2.5,0.5,6.0,linear,NAN,FLAD
0.550,2.75,0.5,6.0,linear,186.550,FLAD
0.550,3.0,0.5,6.0,linear,101.700,FLAD
0.550,3.25,0.5,6.0,linear,80.600,FLAD
0.550,3.5,0.5,6.0,linear,70.700,FLAD
0.550,3.75,0.5,6.0,linear,63.450,FLAD
0.550,4.0,0.5,6.0,linear,59.100,FLAD
0.550,4.25,0.5,6.0,linear,54.550,FLAD
0.550,4.5,0.5,6.0,linear,51.650,FLAD
0.550,4.75,0.5,6.0,linear,49.550,FLAD
0.550,5.0,0.5,6.0,linear,47.400,FLAD
0.575,0.0,0.5,6.0,linear,NAN,FLAD
0.575,0.25,0.5,6.0,linear,NAN,FLAD
0.575,0.5,0.5,6.0,linear,NAN,FLAD
0.575,0.75,0.5,6.0,linear,NAN,FLAD
0.575,1.0,0.5,6.0,linear,NAN,FLAD
0.575,1.25,0.5,6.0,linear,NAN,FLAD
0.575,1.5,0.5,6.0,linear,NAN,FLAD
0.575,1.75,0.5,6.0,linear,NAN,FLAD
0.575,2.0,0.5,6.0,linear,NAN,FLAD
0.575,2.25,0.5,6.0,linear,NAN,FLAD
0.575,2.5,0.5,6.0,linear,NAN,FLAD
0.575,2.75,0.5,6.0,linear,124.050,FLAD
0.575,3.0,0.5,6.0,linear,88.500,FLAD
0.575,3.25,0.5,6.0,linear,74.000,FLAD
0.575,3.5,0.5,6.0,linear,65.850,FLAD
0.575,3.75,0.5,6.0,linear,60.000,FLAD
0.575,4.0,0.5,6.0,linear,56.100,FLAD
0.575,4.25,0.5,6.0,linear,53.700,FLAD
0.575,4.5,0.5,6.0,linear,50.500,FLAD
0.575,4.75,0.5,6.0,linear,47.600,FLAD
0.575,5.0,0.5,6.0,linear,46.400,FLAD
0.600,0.0,0.5,6.0,linear,NAN,FLAD
0.600,0.25,0.5,6.0,linear,NAN,FLAD
0.600,0.5,0.5,6.0,linear,NAN,FLAD
0.600,0.75,0.5,6.0,linear,NAN,FLAD
0.600,1.0,0.5,6.0,linear,NAN,FLAD
0.600,1.25,0.5,6.0,linear,NAN,FLAD
0.600,1.5,0.5,6.0,linear,NAN,FLAD
0.600,1.75,0.5,6.0,linear,NAN,FLAD
0.600,2.0,0.5,6.0,linear,NAN,FLAD
0.600,2.25,0.5,6.0,linear,NAN,FLAD
0.600,2.5,0.5,6.0,linear,201.950,FLAD
0.600,2.75,0.5,6.0,linear,103.300,FLAD
0.600,3.0,0.5,6.0,linear,79.950,FLAD
0.600,3.25,0.5,6.0,linear,70.050,FLAD
0.600,3.5,0.5,6.0,linear,62.300,FLAD
0.600,3.75,0.5,6.0,linear,57.450,FLAD
0.600,4.0,0.5,6.0,linear,54.950,FLAD
0.600,4.25,0.5,6.0,linear,51.500,FLAD
0.600,4.5,0.5,6.0,linear,48.500,FLAD
0.600,4.75,0.5,6.0,linear,47.550,FLAD
0.600,5.0,0.5,6.0,linear,44.350,FLAD
0.625,0.0,0.5,6.0,linear,NAN,FLAD
0.625,0.25,0.5,6.0,linear,NAN,FLAD
0.625,0.5,0.5,6.0,linear,NAN,FLAD
0.625,0.75,0.5,6.0,linear,NAN,FLAD
0.625,1.0,0.5,6.0,linear,NAN,FLAD
0.625,1.25,0.5,6.0,linear,NAN,FLAD
0.625,1.5,0.5,6.0,linear,NAN,FLAD
0.625,1.75,0.5,6.0,linear,NAN,FLAD
0.625,2.0,0.5,6.0,linear,NAN,FLAD
0.625,2.25,0.5,6.0,linear,NAN,FLAD
0.625,2.5,0.5,6.0,linear,136.600,FLAD
0.625,2.75,0.5,6.0,linear,90.750,FLAD
0.625,3.0,0.5,6.0,linear,75.650,FLAD
0.625,3.25,0.5,6.0,linear,65.450,FLAD
0.625,3.5,0.5,6.0,linear,60.300,FLAD
0.625,3.75,0.5,6.0,linear,55.950,FLAD
0.625,4.0,0.5,6.0,linear,51.850,FLAD
0.625,4.25,0.5,6.0,linear,49.250,FLAD
0.625,4.5,0.5,6.0,linear,47.850,FLAD
0.625,4.75,0.5,6.0,linear,45.850,FLAD
0.625,5.0,0.5,6.0,linear,44.250,FLAD
0.650,0.0,0.5,6.0,linear,NAN,FLAD
0.650,0.25,0.5,6.0,linear,NAN,FLAD
0.650,0.5,0.5,6.0,linear,NAN,FLAD
0.650,0.75,0.5,6.0,linear,NAN,FLAD
0.650,1.0,0.5,6.0,linear,NAN,FLAD
0.650,1.25,0.5,6.0,linear,NAN,FLAD
0.650,1.5,0.5,6.0,linear,NAN,FLAD
0.650,1.75,0.5,6.0,linear,NAN,FLAD
0.650,2.0,0.5,6.0,linear,NAN,FLAD
0.650,2.25,0.5,6.0,linear,307.000,FLAD
0.650,2.5,0.5,6.0,linear,112.200,FLAD
0.650,2.75,0.5,6.0,linear,83.300,FLAD
0.650,3.0,0.5,6.0,linear,70.900,FLAD
0.650,3.25,0.5,6.0,linear,62.950,FLAD
0.650,3.5,0.5,6.0,linear,56.950,FLAD
0.650,3.75,0.5,6.0,linear,53.600,FLAD
0.650,4.0,0.5,6.0,linear,51.000,FLAD
0.650,4.25,0.5,6.0,linear,48.850,FLAD
0.650,4.5,0.5,6.0,linear,46.050,FLAD
0.650,4.75,0.5,6.0,linear,44.400,FLAD
0.650,5.0,0.5,6.0,linear,43.300,FLAD
0.675,0.0,0.5,6.0,linear,NAN,FLAD
0.675,0.25,0.5,6.0,linear,NAN,FLAD
0.675,0.5,0.5,6.0,linear,NAN,FLAD
0.675,0.75,0.5,6.0,linear,NAN,FLAD
0.675,1.0,0.5,6.0,linear,NAN,FLAD
0.675,1.25,0.5,6.0,linear,NAN,FLAD
0.675,1.5,0.5,6.0,linear,NAN,FLAD
0.675,1.75,0.5,6.0,linear,NAN,FLAD
0.675,2.0,0.5,6.0,linear,NAN,FLAD
0.675,2.25,0.5,6.0,linear,179.000,FLAD
0.675,2.5,0.5,6.0,linear,96.950,FLAD
0.675,2.75,0.5,6.0,linear,76.550,FLAD
0.675,3.0,0.5,6.0,linear,66.650,FLAD
0.675,3.25,0.5,6.0,linear,59.950,FLAD
0.675,3.5,0.5,6.0,linear,55.150,FLAD
0.675,3.75,0.5,6.0,linear,52.800,FLAD
0.675,4.0,0.5,6.0,linear,49.200,FLAD
0.675,4.25,0.5,6.0,linear,47.700,FLAD
0.675,4.5,0.5,6.0,linear,45.100,FLAD
0.675,4.75,0.5,6.0,linear,43.650,FLAD
0.675,5.0,0.5,6.0,linear,42.350,FLAD
0.700,0.0,0.5,6.0,linear,NAN,FLAD
0.700,0.25,0.5,6.0,linear,NAN,FLAD
0.700,0.5,0.5,6.0,linear,NAN,FLAD
0.700,0.75,0.5,6.0,linear,NAN,FLAD
0.700,1.0,0.5,6.0,linear,NAN,FLAD
0.700,1.25,0.5,6.0,linear,NAN,FLAD
0.700,1.5,0.5,6.0,linear,NAN,FLAD
0.700,1.75,0.5,6.0,linear,NAN,FLAD
0.700,2.0,0.5,6.0,linear,NAN,FLAD
0.700,2.25,0.5,6.0,linear,131.750,FLAD
0.700,2.5,0.5,6.0,linear,88.050,FLAD
0.700,2.75,0.5,6.0,linear,72.800,FLAD
0.700,3.0,0.5,6.0,linear,63.400,FLAD
0.700,3.25,0.5,6.0,linear,57.850,FLAD
0.700,3.5,0.5,6.0,linear,53.950,FLAD
0.700,3.75,0.5,6.0,linear,50.550,FLAD
0.700,4.0,0.5,6.0,linear,48.200,FLAD
0.700,4.25,0.5,6.0,linear,45.700,FLAD
0.700,4.5,0.5,6.0,linear,43.950,FLAD
0.700,4.75,0.5,6.0,linear,42.800,FLAD
0.700,5.0,0.5,6.0,linear,41.250,FLAD
0.725,0.0,0.5,6.0,linear,NAN,FLAD
0.725,0.25,0.5,6.0,linear,NAN,FLAD
0.725,0.5,0.5,6.0,linear,NAN,FLAD
0.725,0.75,0.5,6.0,linear,NAN,FLAD
0.725,1.0,0.5,6.0,linear,NAN,FLAD
0.725,1.25,0.5,6.0,linear,NAN,FLAD
0.725,1.5,0.5,6.0,linear,NAN,FLAD
0.725,1.75,0.5,6.0,linear,NAN,FLAD
0.725,2.0,0.5,6.0,linear,NAN,FLAD
0.725,2.25,0.5,6.0,linear,109.800,FLAD
0.725,2.5,0.5,6.0,linear,81.300,FLAD
0.725,2.75,0.5,6.0,linear,68.950,FLAD
0.725,3.0,0.5,6.0,linear,61.600,FLAD
0.725,3.25,0.5,6.0,linear,56.050,FLAD
0.725,3.5,0.5,6.0,linear,51.800,FLAD
0.725,3.75,0.5,6.0,linear,49.450,FLAD
0.725,4.0,0.5,6.0,linear,46.700,FLAD
0.725,4.25,0.5,6.0,linear,44.650,FLAD
0.725,4.5,0.5,6.0,linear,43.600,FLAD
0.725,4.75,0.5,6.0,linear,42.350,FLAD
0.725,5.0,0.5,6.0,linear,40.400,FLAD
0.750,0.0,0.5,6.0,linear,NAN,FLAD
0.750,0.25,0.5,6.0,linear,NAN,FLAD
0.750,0.5,0.5,6.0,linear,NAN,FLAD
0.750,0.75,0.5,6.0,linear,NAN,FLAD
0.750,1.0,0.5,6.0,linear,NAN,FLAD
0.750,1.25,0.5,6.0,linear,NAN,FLAD
0.750,1.5,0.5,6.0,linear,NAN,FLAD
0.750,1.75,0.5,6.0,linear,NAN,FLAD
0.750,2.0,0.5,6.0,linear,203.750,FLAD
0.750,2.25,0.5,6.0,linear,98.750,FLAD
0.750,2.5,0.5,6.0,linear,75.850,FLAD
0.750,2.75,0.5,6.0,linear,65.250,FLAD
0.750,3.0,0.5,6.0,linear,58.600,FLAD
0.750,3.25,0.5,6.0,linear,54.350,FLAD
0.750,3.5,0.5,6.0,linear,50.900,FLAD
0.750,3.75,0.5,6.0,linear,48.100,FLAD
0.750,4.0,0.5,6.0,linear,46.200,FLAD
0.750,4.25,0.5,6.0,linear,44.200,FLAD
0.750,4.5,0.5,6.0,linear,42.750,FLAD
0.750,4.75,0.5,6.0,linear,41.750,FLAD
0.750,5.0,0.5,6.0,linear,41.100,FLAD
0.775,0.0,0.5,6.0,linear,NAN,FLAD
0.775,0.25,0.5,6.0,linear,NAN,FLAD
0.775,0.5,0.5,6.0,linear,NAN,FLAD
0.775,0.75,0.5,6.0,linear,NAN,FLAD
0.775,1.0,0.5,6.0,linear,NAN,FLAD
0.775,1.25,0.5,6.0,linear,NAN,FLAD
0.775,1.5,0.5,6.0,linear,NAN,FLAD
0.775,1.75,0.5,6.0,linear,NAN,FLAD
0.775,2.0,0.5,6.0,linear,146.950,FLAD
0.775,2.25,0.5,6.0,linear,90.700,FLAD
0.775,2.5,0.5,6.0,linear,72.900,FLAD
0.775,2.75,0.5,6.0,linear,63.050,FLAD
0.775,3.0,0.5,6.0,linear,57.700,FLAD
0.775,3.25,0.5,6.0,linear,52.750,FLAD
0.775,3.5,0.5,6.0,linear,49.600,FLAD
0.775,3.75,0.5,6.0,linear,47.300,FLAD
0.775,4.0,0.5,6.0,linear,45.750,FLAD
0.775,4.25,0.5,6.0,linear,43.850,FLAD
0.775,4.5,0.5,6.0,linear,42.150,FLAD
0.775,4.75,0.5,6.0,linear,40.800,FLAD
0.775,5.0,0.5,6.0,linear,39.850,FLAD
0.800,0.0,0.5,6.0,linear,NAN,FLAD
0.800,0.25,0.5,6.0,linear,NAN,FLAD
0.800,0.5,0.5,6.0,linear,NAN,FLAD
0.800,0.75,0.5,6.0,linear,NAN,FLAD
0.800,1.0,0.5,6.0,linear,NAN,FLAD
0.800,1.25,0.5,6.0,linear,NAN,FLAD
0.800,1.5,0.5,6.0,linear,NAN,FLAD
0.800,1.75,0.5,6.0,linear,NAN,FLAD
0.800,2.0,0.5,6.0,linear,121.200,FLAD
0.800,2.25,0.5,6.0,linear,84.050,FLAD
0.800,2.5,0.5,6.0,linear,69.300,FLAD
0.800,2.75,0.5,6.0,linear,60.750,FLAD
0.800,3.0,0.5,6.0,linear,56.200,FLAD
0.800,3.25,0.5,6.0,linear,51.650,FLAD
0.800,3.5,0.5,6.0,linear,49.100,FLAD
0.800,3.75,0.5,6.0,linear,46.900,FLAD
0.800,4.0,0.5,6.0,linear,44.800,FLAD
0.800,4.25,0.5,6.0,linear,42.550,FLAD
0.800,4.5,0.5,6.0,linear,41.350,FLAD
0.800,4.75,0.5,6.0,linear,40.050,FLAD
0.800,5.0,0.5,6.0,linear,39.100,FLAD
0.825,0.0,0.5,6.0,linear,NAN,FLAD
0.825,0.25,0.5,6.0,linear,NAN,FLAD
0.825,0.5,0.5,6.0,linear,NAN,FLAD
0.825,0.75,0.5,6.0,linear,NAN,FLAD
0.825,1.0,0.5,6.0,linear,NAN,FLAD
0.825,1.25,0.5,6.0,linear,NAN,FLAD
0.825,1.5,0.5,6.0,linear,NAN,FLAD
0.825,1.75,0.5,6.0,linear,NAN,FLAD
0.825,2.0,0.5,6.0,linear,106.050,FLAD
0.825,2.25,0.5,6.0,linear,77.950,FLAD
0.825,2.5,0.5,6.0,linear,65.550,FLAD
0.825,2.75,0.5,6.0,linear,58.650,FLAD
0.825,3.0,0.5,6.0,linear,54.050,FLAD
0.825,3.25,0.5,6.0,linear,51.050,FLAD
0.825,3.5,0.5,6.0,linear,47.850,FLAD
0.825,3.75,0.5,6.0,linear,45.800,FLAD
0.825,4.0,0.5,6.0,linear,43.850,FLAD
0.825,4.25,0.5,6.0,linear,42.250,FLAD
0.825,4.5,0.5,6.0,linear,41.100,FLAD
0.825,4.75,0.5,6.0,linear,40.150,FLAD
0.825,5.0,0.5,6.0,linear,38.600,FLAD
0.850,0.0,0.5,6.0,linear,NAN,FLAD
0.850,0.25,0.5,6.0,linear,NAN,FLAD
0.850,0.5,0.5,6.0,linear,NAN,FLAD
0.850,0.75,0.5,6.0,linear,NAN,FLAD
0.850,1.0,0.5,6.0,linear,NAN,FLAD
0.850,1.25,0.5,6.0,linear,NAN,FLAD
0.850,1.5,0.5,6.0,linear,NAN,FLAD
0.850,1.75,0.5,6.0,linear,239.900,FLAD
0.850,2.0,0.5,6.0,linear,97.750,FLAD
0.850,2.25,0.5,6.0,linear,75.700,FLAD
0.850,2.5,0.5,6.0,linear,64.200,FLAD
0.850,2.75,0.5,6.0,linear,56.900,FLAD
0.850,3.0,0.5,6.0,linear,51.950,FLAD
0.850,3.25,0.5,6.0,linear,49.500,FLAD
0.850,3.5,0.5,6.0,linear,46.650,FLAD
0.850,3.75,0.5,6.0,linear,45.250,FLAD
0.850,4.0,0.5,6.0,linear,43.650,FLAD
0.850,4.25,0.5,6.0,linear,41.800,FLAD
0.850,4.5,0.5,6.0,linear,40.900,FLAD
0.850,4.75,0.5,6.0,linear,39.700,FLAD
0.850,5.0,0.5,6.0,linear,38.400,FLAD
0.875,0.0,0.5,6.0,linear,NAN,FLAD
0.875,0.25,0.5,6.0,linear,NAN,FLAD
0.875,0.5,0.5,6.0,linear,NAN,FLAD
0.875,0.75,0.5,6.0,linear,NAN,FLAD
0.875,1.0,0.5,6.0,linear,NAN,FLAD
0.875,1.25,0.5,6.0,linear,NAN,FLAD
0.875,1.5,0.5,6.0,linear,NAN,FLAD
0.875,1.75,0.5,6.0,linear,162.650,FLAD
0.875,2.0,0.5,6.0,linear,91.100,FLAD
0.875,2.25,0.5,6.0,linear,70.550,FLAD
0.875,2.5,0.5,6.0,linear,62.500,FLAD
0.875,2.75,0.5,6.0,linear,55.750,FLAD
0.875,3.0,0.5,6.0,linear,51.700,FLAD
0.875,3.25,0.5,6.0,linear,48.000,FLAD
0.875,3.5,0.5,6.0,linear,46.550,FLAD
0.875,3.75,0.5,6.0,linear,43.950,FLAD
0.875,4.0,0.5,6.0,linear,42.600,FLAD
0.875,4.25,0.5,6.0,linear,41.700,FLAD
0.875,4.5,0.5,6.0,linear,39.950,FLAD
0.875,4.75,0.5,6.0,linear,39.500,FLAD
0.875,5.0,0.5,6.0,linear,38.400,FLAD
0.900,0.0,0.5,6.0,linear,NAN,FLAD
0.900,0.25,0.5,6.0,linear,NAN,FLAD
0.900,0.5,0.5,6.0,linear,NAN,FLAD
0.900,0.75,0.5,6.0,linear,NAN,FLAD
0.900,1.0,0.5,6.0,linear,NAN,FLAD
0.900,1.25,0.5,6.0,linear,NAN,FLAD
0.900,1.5,0.5,6.0,linear,NAN,FLAD
0.900,1.75,0.5,6.0,linear,134.200,FLAD
0.900,2.0,0.5,6.0,linear,84.950,FLAD
0.900,2.25,0.5,6.0,linear,68.500,FLAD
0.900,2.5,0.5,6.0,linear,60.150,FLAD
0.900,2.75,0.5,6.0,linear,55.050,FLAD
0.900,3.0,0.5,6.0,linear,50.600,FLAD
0.900,3.25,0.5,6.0,linear,47.350,FLAD
0.900,3.5,0.5,6.0,linear,45.800,FLAD
0.900,3.75,0.5,6.0,linear,43.150,FLAD
0.900,4.0,0.5,6.0,linear,42.300,FLAD
0.900,4.25,0.5,6.0,linear,40.500,FLAD
0.900,4.5,0.5,6.0,linear,39.700,FLAD
0.900,4.75,0.5,6.0,linear,38.650,FLAD
0.900,5.0,0.5,6.0,linear,37.550,FLAD
0.925,0.0,0.5,6.0,linear,NAN,FLAD
0.925,0.25,0.5,6.0,linear,NAN,FLAD
0.925,0.5,0.5,6.0,linear,NAN,FLAD
0.925,0.75,0.5,6.0,linear,NAN,FLAD
0.925,1.0,0.5,6.0,linear,NAN,FLAD
0.925,1.25,0.5,6.0,linear,NAN,FLAD
0.925,1.5,0.5,6.0,linear,NAN,FLAD
0.925,1.75,0.5,6.0,linear,117.800,FLAD
0.925,2.0,0.5,6.0,linear,79.800,FLAD
0.925,2.25,0.5,6.0,linear,66.950,FLAD
0.925,2.5,0.5,6.0,linear,58.700,FLAD
0.925,2.75,0.5,6.0,linear,53.500,FLAD
0.925,3.0,0.5,6.0,linear,50.150,FLAD
0.925,3.25,0.5,6.0,linear,47.750,FLAD
0.925,3.5,0.5,6.0,linear,44.850,FLAD
0.925,3.75,0.5,6.0,linear,42.950,FLAD
0.925,4.0,0.5,6.0,linear,41.900,FLAD
0.925,4.25,0.5,6.0,linear,39.750,FLAD
0.925,4.5,0.5,6.0,linear,39.300,FLAD
0.925,4.75,0.5,6.0,linear,37.800,FLAD
0.925,5.0,0.5,6.0,linear,38.000,FLAD
0.950,0.0,0.5,6.0,linear,NAN,FLAD
0.950,0.25,0.5,6.0,linear,NAN,FLAD
0.950,0.5,0.5,6.0,linear,NAN,FLAD
0.950,0.75,0.5,6.0,linear,NAN,FLAD
0.950,1.0,0.5,6.0,linear,NAN,FLAD
0.950,1.25,0.5,6.0,linear,NAN,FLAD
0.950,1.5,0.5,6.0,linear,NAN,FLAD
0.950,1.75,0.5,6.0,linear,105.750,FLAD
0.950,2.0,0.5,6.0,linear,76.150,FLAD
0.950,2.25,0.5,6.0,linear,63.700,FLAD
0.950,2.5,0.5,6.0,linear,57.300,FLAD
0.950,2.75,0.5,6.0,linear,51.650,FLAD
0.950,3.0,0.5,6.0,linear,49.050,FLAD
0.950,3.25,0.5,6.0,linear,46.050,FLAD
0.950,3.5,0.5,6.0,linear,44.650,FLAD
0.950,3.75,0.5,6.0,linear,42.600,FLAD
0.950,4.0,0.5,6.0,linear,41.050,FLAD
0.950,4.25,0.5,6.0,linear,39.950,FLAD
0.950,4.5,0.5,6.0,linear,38.550,FLAD
0.950,4.75,0.5,6.0,linear,37.250,FLAD
0.950,5.0,0.5,6.0,linear,36.600,FLAD
0.975,0.0,0.5,6.0,linear,NAN,FLAD
0.975,0.25,0.5,6.0,linear,NAN,FLAD
0.975,0.5,0.5,6.0,linear,NAN,FLAD
0.975,0.75,0.5,6.0,linear,NAN,FLAD
0.975,1.0,0.5,6.0,linear,NAN,FLAD
0.975,1.25,0.5,6.0,linear,NAN,FLAD
0.975,1.5,0.5,6.0,linear,282.000,FLAD
0.975,1.75,0.5,6.0,linear,98.350,FLAD
0.975,2.0,0.5,6.0,linear,74.350,FLAD
0.975,2.25,0.5,6.0,linear,62.100,FLAD
0.975,2.5,0.5,6.0,linear,55.650,FLAD
0.975,2.75,0.5,6.0,linear,51.200,FLAD
0.975,3.0,0.5,6.0,linear,48.600,FLAD
0.975,3.25,0.5,6.0,linear,45.750,FLAD
0.975,3.5,0.5,6.0,linear,43.250,FLAD
0.975,3.75,0.5,6.0,linear,42.150,FLAD
0.975,4.0,0.5,6.0,linear,40.850,FLAD
0.975,4.25,0.5,6.0,linear,39.300,FLAD
0.975,4.5,0.5,6.0,linear,39.100,FLAD
0.975,4.75,0.5,6.0,linear,37.450,FLAD
0.975,5.0,0.5,6.0,linear,36.600,FLAD
1.000,0.0,0.5,6.0,linear,NAN,FLAD
